order_reference,order_status,payment_method,castig_net_lei,ride_distance_km,ride_duration_min,viteza_medie_kmh,to_client_dist_km,to_client_dur_min,order_created_date,order_created_time,pickup_address,destination_address
MzI1LTI0NDc2ODYxNDAtMzE3ODUxOTM3OA,finished,in_app,22.1,7.5,19.9,22.8,0.4,1.1,2026-04-01,20:26:04,"Str. Muntii Gurghiului 38, Bucharest 060316","El Torito - Restaurant Mexican & Mâncare Mexicană, Strada Iancu Căpitanu, Bucharest, Romania"
MzI1LTI0NDc2NDMyNTQtMzE3ODQ1NDMzMg,finished,in_app,31.2,10.4,31.3,20.0,0.1,0.8,2026-04-01,19:48:56,Strada Tineretului 81A,"Strada Rușețu 10, Giulești, Bucureşti"
MzI1LTI0NDc2MjIxMTUtMzE3ODQyMTAyNA,finished,in_app,15.1,3.7,15.8,14.1,1.1,4.8,2026-04-01,19:29:11,"Bulevardul Iuliu Maniu 99, Bucureşti 061093","Strada Tineretului 79g, Chiajna, Romania"
MzI1LTI0NDc1OTU0OTMtMzE3ODM4MjA1NA,finished,in_app,12.8,3.1,12.5,14.9,0.2,0.5,2026-04-01,19:06:20,"Intrare Lujerului, Mall Plaza Romania","Intrare Strada Oboga, Autogara Militari "
MzI1LTI0NDc1ODQ1MDAtMzE3ODM2NjE0MQ,finished,business,12.8,2.7,9.6,16.7,0.2,0.7,2026-04-01,18:57:09,"Strada Dobreni 1, Bucureşti 062214","Intrare Parcare Nord, Mall Plaza Romania"
MzI1LTI0NDc1MTY2MjgtMzE3ODI2NzA0Nw,finished,in_app,42.6,7.7,45.0,10.3,0.2,0.9,2026-04-01,18:01:39,"Strada Costache Negri 1-5, Bucureşti 050552","Aleea Lacul Morii 127-129, București 060841"
MzI1LTI0NDc0OTI1MjctMzE3ODIzMDYzOA,finished,in_app,33.0,7.9,19.8,24.0,0.7,2.6,2026-04-01,17:41:49,"Drumul Valea Doftanei 133C, Bucureşti 061981","Fântâna Costache Negri - 1899, Cotroceni, Bucureşti"
MzI1LTI0NDc0NzMxNTMtMzE3ODIwMTczMw,finished,cash,12.8,1.2,7.5,9.8,0.4,2.1,2026-04-01,17:26:43,"Drumul Taberei 96, Bucureşti 061408","Prelungirea Ghencea 86, Bucureşti 061715"
MzI1LTI0NDc0NjE2OTktMzE3ODE4Mzk3NA,finished,cash,12.8,1.8,5.6,19.6,0.0,0.3,2026-04-01,17:17:14,"Aleea Dealul Măcinului 18, Bucureşti","Strada Segarcea 1, Bucureşti 062067"
MzI1LTI0NDc0NDczMTgtMzE3ODE2MTc3MA,finished,in_app,15.2,3.9,12.1,19.3,0.4,1.9,2026-04-01,17:06:07,"Bulevardul Timișoara 4A, Bucureşti 061344","Aleea Dealul Macinului 1B, Bucharest 062043"
MzI1LTI0NDc0MTc4NzktMzE3ODExNjQ1NA,finished,cash,19.4,4.8,20.8,13.8,0.3,0.8,2026-04-01,16:43:14,"Strada Ceahlăul 20, Bucureşti","Intrare Far, Afi Palace Cotroceni"
MzI1LTI0NDY1MTM2OTItMzE3NjYzMzY2OQ,finished,in_app,12.8,3.5,5.3,40.1,0.2,0.2,2026-03-31,23:39:56,"Șoseaua Virtuții 10, Bucureşti","Complex Regie, Sector 6, Bucureşti"
MzI1LTI0NDY0OTgwMjMtMzE3NjYwNTMzNg,finished,business,29.2,7.9,13.4,35.2,4.3,7.8,2026-03-31,23:16:20,"Strada Dionisie Lupu 72, Bucureşti 010458","Strada Roșia Montană 1, Bucureşti 060951"
MzI1LTI0NDYzNDc1MjctMzE3NjMyNDc1OA,finished,in_app,12.8,2.8,8.3,20.5,0.7,2.0,2026-03-31,20:38:53,"Strada Toamnei 11, Bucureşti 020701","LaDoiPași EXTRA Avrig, Strada Avrig, Bucharest, Romania"
MzI1LTI0NDYzMjkwNTEtMzE3NjI5NDYyNQ,finished,in_app,22.8,2.8,10.3,16.6,0.7,1.8,2026-03-31,20:21:33,"Calea Șerban Vodă 54, Bucureşti 040212","Bulevardul Regina Elisabeta 16, Bucureşti 030019"
MzI1LTI0NDYzMjE1NTEtMzE3NjI4MjAwNw,finished,cash,12.8,2.7,5.0,32.0,0.4,2.6,2026-03-31,20:14:27,"Strada Năsăud 17, Bucureşti","Garibaldi Trattoria & Pub, Strada Olimpului, Centrul Civic, Bucureşti"
MzI1LTI0NDYzMDM4NTgtMzE3NjI1NTIwNA,finished,in_app,14.0,2.3,7.5,18.1,1.6,3.9,2026-03-31,19:58:36,"Strada General Atanasie Demosthene 39, Bucureşti","Vulcan Value Centre, Strada Progresului 102-108, Rahova, Bucureşti"
MzI1LTI0NDYyODA2MzItMzE3NjIyMTQwOQ,finished,cash,17.0,4.5,13.1,20.8,1.1,3.4,2026-03-31,19:37:22,"Strada Sfânta Vineri 5, Centrul Istoric, Bucureşti","Strada Sergent Ion Nuțu 44, Bucureşti 050762"
MzI1LTI0NDYyNjE1NDUtMzE3NjE5MzYyNg,finished,in_app,17.6,5.0,13.4,22.4,0.4,3.0,2026-03-31,19:19:35,"Strada Păunașul Codrilor 28, Bucureşti 052171","AristoDent - Îngrijire dentară de top pentru toată familia, Strada Remus, București, România"
MzI1LTI0NDYyMjY2NzEtMzE3NjE0MzI3Mg,finished,cash,30.1,9.0,26.8,20.1,1.0,2.7,2026-03-31,18:48:47,"Strada Pascal Cristian, Inginer 8, Bucureşti 060221","Strada Peciu Nou 5, Bucureşti 052385"
MzI1LTI0NDUwMDE3MTQtMzE3NDI3ODQ0Mw,finished,in_app,15.5,4.0,13.0,18.6,0.6,3.6,2026-03-30,19:05:03,"Bulevardul Dacia 41, Bucureşti 010404","Str. Chibzuintei 5, Bucureşti 060216"
MzI1LTI0NDQ5Njg4NDEtMzE3NDIzMjA3MQ,finished,in_app,28.0,7.1,25.0,16.9,1.2,4.2,2026-03-30,18:34:49,"Aleea Fizicienilor 11, Bucureşti 032111","Str. Polona 25, Sector 1, Bucureşti"
MzI1LTI0NDQ5NTEwNDgtMzE3NDIwNzQ3NA,finished,in_app,20.3,2.0,5.3,23.1,0.6,3.3,2026-03-30,18:18:46,"Aleea Codrii Neamțului 6, Bucureşti 032437","Metrou Nicolae Grigorescu, Titan - Balta Albă, Bucureşti"
MzI1LTI0NDQ5MjMwMTMtMzE3NDE2NzI5Nw,finished,business,26.6,4.7,21.7,13.0,0.5,1.4,2026-03-30,17:54:18,"Calea Vitan 28, Bucureşti 031296","Strada Cozla 10, Bucureşti 032735"
MzI1LTI0NDQ4OTM2NzAtMzE3NDEyNTQ1MQ,finished,in_app,21.7,3.4,15.1,13.6,1.4,9.9,2026-03-30,17:28:49,"Strada Mecet 53, Sectorul 2, Bucureşti","Strada Foișorului 10, Vitan, Bucureşti"
MzI1LTI0NDQ3OTk0MDUtMzE3Mzk4NjcxMA,finished,in_app,102.5,33.3,66.4,30.1,1.1,3.0,2026-03-30,16:10:12,"Arrivals, Bucharest Henri Coanda Airport (OTP)","Strada Turturelelor 11B, Centrul Civic, Bucureşti"
MzI1LTI0NDQ3NTAwOTEtMzE3MzkxMjE4MA,finished,in_app,43.9,14.1,23.4,36.2,0.9,1.7,2026-03-30,15:31:51,"Strada Hrisovului 12, Bucureşti","Departures, Bucharest Henri Coanda Airport (OTP)"
MzI1LTI0NDQ3MjczMzYtMzE3Mzg3ODcwOQ,finished,in_app,23.2,5.2,13.8,22.6,0.5,1.5,2026-03-30,15:13:44,"Bulevardul Ion Mihalache 128 B-D-E-F, Bucureşti 011203","Strada Băiculești 7, Bucureşti"
MzI1LTI0NDQ2Nzg2ODctMzE3MzgxMDMwNA,finished,in_app,22.4,6.9,30.3,13.6,1.4,5.0,2026-03-30,14:35:10,"Strada Ion Maiorescu 33, Bucureşti 021244","Dent Estet 4 Kids, Domenii, Bucureşti"
MzI1LTI0NDM5ODc1NTMtMzE3MjcyMjYzMQ,finished,in_app,18.1,1.8,5.2,20.7,2.9,6.9,2026-03-29,23:21:28,"Bulevardul Aviatorilor 21, Bucureşti 011853","Șoseaua Ștefan cel Mare 1A, Bucureşti 011736"
MzI1LTI0NDM5NjcyOTctMzE3MjY4NjQ3NQ,finished,in_app,27.0,9.0,21.9,24.7,2.0,3.9,2026-03-29,22:54:39,"Strada Doctor Constantin Istrati 1, Bucureşti 040542","Strada Trotușului 9, Grivița, Bucureşti"
MzI1LTI0NDM5Mjc1ODYtMzE3MjYyMDQ4Ng,finished,in_app,24.4,7.6,20.8,22.0,0.5,1.5,2026-03-29,22:06:45,"Aleea Poarta Albă 1-3, Bucureşti 061162","Strada Munții Carpați 86A, Rahova, Bucureşti"
MzI1LTI0NDM5MDM4NTQtMzE3MjU4MjQwOQ,finished,in_app,29.9,13.1,23.7,33.2,0.6,2.5,2026-03-29,21:41:22,"Aleea Școlarilor 12, Dristor, Bucureşti","Strada Cupolei 4-8, Bucharest, Romania"
MzI1LTI0NDM4ODQ2MTEtMzE3MjU1MjcwMw,finished,in_app,23.9,8.4,16.9,29.7,0.4,0.8,2026-03-29,21:20:34,"Strada Clucerului 7, Bucureşti 011361","Strada Complexului 8, Bucureşti 031702"
MzI1LTI0NDM4NzUwMjAtMzE3MjUzODA0NA,finished,in_app,12.8,2.9,7.8,21.9,0.4,0.9,2026-03-29,21:10:39,"Secondary entrance, Northern Railway Station","Strada Radu Boiangiu 19, Bucureşti"
MzI1LTI0NDM4NTU3ODItMzE3MjUwODU0NA,finished,in_app,16.2,2.5,6.4,23.9,1.4,1.7,2026-03-29,20:51:27,"Main entrance, Northern Railway Station","Soseaua Panduri,  Military Academy, Bucharest"
MzI1LTI0NDM4MzE1MjgtMzE3MjQ3MTY5Mg,finished,in_app,18.2,6.3,16.5,22.8,0.4,2.4,2026-03-29,20:26:48,"Bucharest National Theatre TNB, Universitatii Square","Calea Griviței 232, Bucharest"
MzI1LTI0NDM4MTMwNjItMzE3MjQ0NDk0OQ,finished,in_app,17.6,6.5,16.1,24.3,0.3,1.5,2026-03-29,20:08:15,"Aleea Barajul Lotru 6, Bucureşti 032748","Piața C. A. Rosetti 3, Bucureşti 020971"
MzI1LTI0NDM3NjEwNzYtMzE3MjM3MDg4Mg,finished,in_app,52.4,23.5,41.7,33.9,1.0,2.7,2026-03-29,19:15:48,Strada Sergent Ilie Petre 86,"Strada Liviu Rebreanu 15, Bucureşti 031775"
MzI1LTI0NDM3MTAyODMtMzE3MjMwMDg3MA,finished,in_app,42.2,15.6,39.2,23.9,0.5,1.9,2026-03-29,18:26:35,"GRAL Medical, Strada Traian Popovici, București, România","Strada Sergent Ilie Petre 48, 077041"
MzI1LTI0NDM2NzQ1NjYtMzE3MjI0Nzg4NA,finished,in_app,20.3,6.6,22.0,18.1,0.9,0.9,2026-03-29,17:50:32,"Dinicu Golescu entrance, Northern Railway Station","Strada Vulcan Județu 31-35, Bucureşti"
MzI1LTI0NDM2MzY0MDgtMzE3MjE5Mzg0OA,finished,in_app,13.5,2.6,12.4,12.4,0.2,1.0,2026-03-29,17:12:05,"Intrare Dinicu Golescu, Gara de Nord","Strada George Ranetti 5-7, București, România"
MzI1LTI0NDM2MjE4MzAtMzE3MjE3MzAxMg,finished,in_app,12.8,3.0,7.3,24.8,0.6,0.9,2026-03-29,16:57:11,"Calea Giulesti 22, Bucharest","Bulevardul Dinicu Golescu 35, Bucureşti 010866"
MzI1LTI0NDM2MDg4NzgtMzE3MjE1Mzk5OA,finished,in_app,12.8,1.8,3.8,28.8,0.5,3.2,2026-03-29,16:44:18,"Calea Crangasi, Sectorul 6, București","Intrarea Godeni 15, Bucureşti"
MzI1LTI0NDI3OTE2NjYtMzE3MDY4ODkyNA,finished,in_app,26.6,10.3,16.6,37.3,0.3,1.2,2026-03-29,00:47:39,"Șoseaua Nordului 1, Bucureşti 114192","Strada Albiței 1R, Bucharest, Romania"
MzI1LTI0NDI3NzI0OTQtMzE3MDY1NDY1NA,finished,in_app,21.7,7.7,9.7,47.6,0.6,4.8,2026-03-29,00:34:25,"Strada Mircea Eliade 10, 077191","Restaurant It Cucina, Șoseaua Nordului, București, România"
MzI1LTI0NDI3MTM3NzQtMzE3MDU1ODU5Mw,finished,in_app,39.1,14.4,29.4,29.4,0.2,8.4,2026-03-28,23:56:59,"Piața Unirii 1, Bucureşti 030119","New Point Residence, Bulevardul Pipera 168A, Pipera"
MzI1LTI0NDI2NjgwOTctMzE3MDQ4MzAxOQ,finished,in_app,15.7,5.9,13.0,27.0,0.4,0.6,2026-03-28,23:26:27,"Șoseaua Pantelimon 76, Bucureşti 021635","Q Club, Strada Verzișori 20, Bucureşti"
MzI1LTI0NDI2MzkwMTktMzE3MDQzNzQ2MQ,finished,in_app,19.2,4.5,9.2,29.0,0.0,0.2,2026-03-28,23:07:14,"Strada Popa Petre 38, Bucureşti 020806","Sos. Pantelimon 243, Bucureşti 021608"
MzI1LTI0NDI2MjIzOTQtMzE3MDQxMTE5OQ,finished,in_app,14.5,4.8,10.8,26.5,0.9,3.9,2026-03-28,22:56:30,"Strada Viorele 57A, Bucureşti","Boogie Bar, Strada Popa Petre 36, Bucharest"
MzI1LTI0NDI1NjE0MTQtMzE3MDMxOTQzMA,finished,in_app,28.4,9.4,14.9,37.9,0.7,1.7,2026-03-28,22:13:23,"Aleea Barajul Bistriței 12, Bucureşti 032768","Bulevardul Constantin Brâncoveanu 99, Bucharest, Romania"
MzI1LTI0NDI1MzkzNTItMzE3MDI4NTk2NA,finished,in_app,19.6,7.5,13.0,34.5,0.6,1.2,2026-03-28,21:58:40,"Splaiul Unirii 168, Bucureşti 030138","Aleea Barajul Bicaz 9, Titan - Balta Albă, Bucureşti"
MzI1LTI0NDI0OTU3MTItMzE3MDIyMTY5Mg,finished,in_app,20.9,6.7,21.3,18.7,0.7,1.9,2026-03-28,21:27:28,"Strada Locotenent Aviator Marcel Andreescu 41, Bucureşti","Strada Viorele 51, Tineretului, Bucureşti"
MzI1LTI0NDI0NzgyNjEtMzE3MDE5NTUxOA,finished,in_app,12.8,1.8,6.6,16.6,0.7,3.1,2026-03-28,21:15:31,"Strada Locotenent Aviator Șerban Petrescu 6, Bucureşti","Uanderful, Calea Floreasca 240B, Floreasca, Bucureşti"
MzI1LTI0NDIzMDg5NzEtMzE2OTkzOTQxOQ,finished,in_app,56.7,22.3,34.5,38.8,0.0,0.2,2026-03-28,19:25:58,"Therme Bucharest, Therme Bucharest","Manuc's Inn, Old Town"
MzI1LTI0NDIyNTA0OTctMzE2OTg1NjE1OA,finished,in_app,53.5,21.8,33.4,39.2,0.2,3.6,2026-03-28,18:48:14,"Strada Toma Caragiu 1, Bucureşti","Therme Bucharest, Therme Bucharest"
MzI1LTI0NDIyMDg5OTUtMzE2OTc5ODUwNg,finished,in_app,18.8,6.0,19.0,18.9,0.9,2.9,2026-03-28,18:21:17,"Strada Nucșoara 9, Bucureşti 060523","Intrare Aria TNB, Aria TNB, Bulevardul Nicolae Bălcescu"
MzI1LTI0NDAzMjY1NjEtMzE2NjkxNTQ2NA,finished,in_app,12.8,2.3,8.3,16.7,0.1,0.9,2026-03-27,14:31:05,"Strada Mihail Ilie 7, Bucureşti 051157","Aleea Haiducului 3, Bucureşti"
MzI1LTI0NDAyODgzMDktMzE2Njg1OTIwOQ,finished,in_app,15.4,4.4,17.6,15.1,0.5,1.6,2026-03-27,14:02:45,"Șoseaua Cotroceni 33, Bucureşti 060112","Strada Crăișorului 7, Rahova, Bucureşti"
MzI1LTI0NDAyMzU0OTktMzE2Njc4NDUzMQ,finished,in_app,30.1,8.6,31.2,16.6,1.0,2.4,2026-03-27,13:23:31,"Șoseaua Fabrica de Glucoză 6-8, Bucureşti 020332","Eroii Sanitari Boulevard, Swimming Pool UMF Carol Davila"
MzI1LTI0NDAxODY0NTMtMzE2NjcxNTc5Nw,finished,in_app,31.5,9.7,26.8,21.6,1.1,4.6,2026-03-27,12:45:17,"Bulevardul Unirii 69, Bucureşti 030829","Mobexpert Outlet, Șoseaua Fabrica de Glucoză 21, Sectorul 2, Bucureşti"
MzI1LTI0NDAxNjQyOTItMzE2NjY4NDE4MQ,finished,in_app,26.1,3.3,16.6,11.8,0.6,1.9,2026-03-27,12:28:20,"Intrarea secundara, Catedrala Patriarhală ""Sfinții Împărați Constantin și Elena","B-dul. Decebal 9, Bucureşti 030963"
MzI1LTI0NDAxMjU0NTYtMzE2NjYzMDAyNA,finished,in_app,17.2,7.5,23.3,19.3,0.1,1.2,2026-03-27,11:56:31,"Bulevardul Mărăști 2, Bucureşti 011195","Sport Therapie, Strada Gramont, Bucharest, Romania"
MzI1LTI0NDAwOTU2MDMtMzE2NjU4ODAzOA,finished,in_app,12.8,4.5,20.7,13.1,0.5,3.0,2026-03-27,11:33:37,"Strada Dumbrava Roșie 15, Bucureşti 020462","Apollus Institute, Bulevardul Mareșal Alexandru Averescu, București, România"
MzI1LTI0NDAwNDk5NDYtMzE2NjUyNDYwOA,finished,in_app,25.8,10.3,26.7,23.3,2.0,3.6,2026-03-27,10:56:04,"Strada Toamnei 6, 077041","Piața Romană, Bucureşti"
MzI1LTI0Mzk5OTExMzktMzE2NjQ0MDEyOQ,finished,in_app,60.8,24.4,45.1,32.4,0.5,0.5,2026-03-27,10:09:07,"Sosiri, Aeroportul Henri Coandă din București (OTP)",Strada Rezervelor 54
MzI1LTI0Mzk5NDU3OTgtMzE2NjM3ODA5NA,finished,in_app,21.4,5.1,11.9,25.7,2.4,3.6,2026-03-27,09:34:01,"Șoseaua Gheorghe Ionescu Sisești 109A, Bucureşti","Intrare 2, Zona Comercială Băneasa"
MzI1LTI0Mzk5MDkwNjAtMzE2NjMyNTk5NA,finished,in_app,30.4,9.0,27.4,19.6,0.6,1.6,2026-03-27,09:04:24,"Șoseaua Mihai Bravu 33, Bucureşti 021304","Strada Constantin Dobrogeanu-Gherea 123, Bucureşti 013763"
MzI1LTI0Mzk0OTUyODYtMzE2NTU5MDUyNQ,finished,in_app,14.8,5.9,12.7,27.8,0.4,0.6,2026-03-26,23:01:51,"Bulevardul Gheorghe Șincai 11, Bucureşti 040313","Șoseaua Pantelimon 113, Bucureşti 021597"
MzI1LTI0Mzk0Nzc1MTgtMzE2NTU1ODkxMg,finished,in_app,12.8,4.2,9.5,26.6,1.0,3.0,2026-03-26,22:43:28,"Aleea Crevedia 2, Bucureşti 041031","Calea Văcărești 274, Bucureşti 040061"
MzI1LTI0Mzk0NDc5MDItMzE2NTUwNzUyNw,finished,in_app,25.6,9.2,20.2,27.4,1.9,4.5,2026-03-26,22:13:41,"Bulevardul Iuliu Maniu 7, Bucureşti 061072","Str. Dorohoi 16, Bucureşti 041685"
MzI1LTI0Mzk0MzE4MDctMzE2NTQ3NzI1Mg,finished,in_app,14.8,3.0,5.9,30.0,1.0,2.4,2026-03-26,21:59:50,"Drumul Taberei 28, Bucureşti 061386","Calea 13 Septembrie 224, Bucureşti 077160"
MzI1LTI0Mzk0MTAwODYtMzE2NTQzODkxMA,finished,in_app,20.9,5.7,11.9,28.9,1.0,4.4,2026-03-26,21:40:01,"Bulevardul Regina Elisabeta 44, Bucureşti 050018","Aleea Țincani 4, București"
MzI1LTI0MzkzOTU0MzUtMzE2NTQxMjkyNw,finished,in_app,17.9,3.6,10.3,20.8,1.5,1.8,2026-03-26,21:27:33,"Bulevardul Ion Mihalache 47, Bucureşti 011173","Strada Ion Câmpineanu 29, Bucureşti 010035"
MzI1LTI0MzkzODIzNzQtMzE2NTM4NjM3MQ,finished,in_app,22.9,2.5,7.4,19.9,0.5,1.6,2026-03-26,21:16:07,"Calea Dorobanților 130, Bucureşti","Str. Clucerului 53, Bucureşti 011364"
MzI1LTI0MzkzNjUyNTctMzE2NTM1MzYwMA,finished,in_app,25.3,4.0,10.1,23.9,1.5,4.3,2026-03-26,21:03:21,"Strada Constantin Noica 181, Bucureşti 060052","Calea Floreasca 9-11, București, România"
MzI1LTI0MzkzNDY4ODAtMzE2NTMyMTExMw,finished,in_app,14.0,3.0,8.7,20.5,1.5,3.2,2026-03-26,20:49:13,"Strada Doctor Iacob Felix 72A, Bucureşti","Splaiul Independenței 202M, București 060011"
MzI1LTI0Mzg5MzM2NjMtMzE2NDY2NjYxOQ,finished,in_app,12.8,2.0,7.6,15.7,1.3,3.2,2026-03-26,15:50:51,"Strada Alecu Russo 11, Bucureşti","Strada Roma 2, Bucureşti 011774"
MzI1LTI0Mzg5MDYzODQtMzE2NDYyNDQ4NQ,finished,in_app,13.3,1.5,10.7,8.7,1.0,6.5,2026-03-26,15:31:41,"Strada Avrig 21-31, București, România","Strada Kirilov Nicolae 1A, Sectorul 2, Bucureşti"
MzI1LTI0Mzg4ODc4ODMtMzE2NDU5NzEzMQ,finished,business,12.8,2.2,9.1,14.5,0.5,3.7,2026-03-26,15:17:59,"Șoseaua Pantelimon 243, Bucureşti 021609","Bulevardul Pache Protopopescu 119, Sector 2, Bucureşti"
MzI1LTI0Mzg4NTYzMDItMzE2NDU1MDY4NA,finished,in_app,14.9,5.1,16.2,18.9,0.4,5.7,2026-03-26,14:54:58,"Bulevardul General Gheorghe Magheru 28-30, Bucureşti 010325","Intrare Principala, Mega Mall"
MzI1LTI0Mzg4MTU5ODQtMzE2NDQ4OTA0NQ,finished,in_app,21.3,7.5,26.6,16.8,0.3,1.3,2026-03-26,14:25:05,"Intrarea Silistraru 30, Bucureşti 061427","Strada Biserica Amzei 27, Piata Amzei, Piața Amzei"
MzI1LTI0Mzg3OTU2NDQtMzE2NDQ1ODkwMQ,finished,in_app,16.4,4.6,13.4,20.5,0.9,1.6,2026-03-26,14:09:19,"Strada Preciziei 24, București 062204","Intrare Parcare Nord, Mall Plaza Romania"
MzI1LTI0Mzg3MTQ4OTEtMzE2NDM0MjkxOQ,finished,business,35.9,14.2,57.8,14.7,0.2,1.0,2026-03-26,13:06:21,"Strada Doctor Burghelea 12A, Bucureşti 024032","Bulevardul Iuliu Maniu 586-590, Bucureşti 061109"
MzI1LTI0Mzg2ODc0MTktMzE2NDMwMzU2NA,finished,in_app,12.8,3.3,17.6,11.4,0.1,0.3,2026-03-26,12:43:49,"Strada Ziduri Moși 6, București 023571","Strada Sfântul Ștefan 1, Bucarest"
MzI1LTI0Mzg2NTgxODctMzE2NDI2MTU5OQ,finished,in_app,19.2,6.4,23.8,16.0,0.5,2.0,2026-03-26,12:20:44,"Strada Niță Elinescu 50, Bucureşti","Strada Ziduri Moși 6, București"
MzI1LTI0Mzg2MzcxODYtMzE2NDIzMDQ2Nw,finished,in_app,15.7,4.7,15.1,18.8,0.2,1.1,2026-03-26,12:02:35,"Strada Turturelelor 54, Bucureşti","Strada Știrului 8A, București, Romania"
MzI1LTI0Mzg2MjMwMzUtMzE2NDIxMDExMQ,finished,in_app,12.8,3.9,15.0,15.7,0.2,0.7,2026-03-26,11:50:34,"Intercontinental Ateneu, Intercontinental Ateneu","Bulevardul Unirii 68, Bucureşti"
MzI1LTI0Mzg1NzYyNzktMzE2NDE0MDU4NQ,finished,in_app,14.8,3.4,10.9,18.9,0.3,1.1,2026-03-26,11:12:47,"Strada Nicolae Filimon 34, Bucureşti 060302","Str. Berzei 15, Bucureşti 010251"
MzI1LTI0Mzc4OTA4OTItMzE2MzAzNzA0MQ,finished,business,14.9,5.6,17.3,19.4,0.5,2.5,2026-03-25,19:35:34,"Calea Victoriei 49-53, Bucureşti","Strada Căminului 20, Bucureşti"
MzI1LTI0Mzc4NzEyNTUtMzE2MzAwODIzMA,finished,in_app,17.6,2.7,11.0,14.7,2.3,4.7,2026-03-25,19:19:07,"Strada George Barițiu 32, Bucharest","The Fool, Calea Victoriei 118, Bucureşti"
MzI1LTI0Mzc1MTIyODItMzE2MjQ5MTkzNA,finished,in_app,22.9,4.4,11.4,23.3,1.6,7.1,2026-03-25,14:36:30,"Bulevardul Unirii 5, Bucureşti 040101","Far Entrance, Afi Palace Cotroceni Mall"
MzI1LTI0Mzc0ODc3MTktMzE2MjQ1NTU5OA,finished,in_app,15.5,4.8,15.4,18.8,1.7,5.2,2026-03-25,14:16:20,"Strada Câmpia Libertății 66, Bucureşti 030377","Calea Șerban Vodă 38bis, Bucureşti 040212"
MzI1LTI0Mzc0MzMxMTQtMzE2MjM3NjIxMQ,finished,in_app,40.3,7.7,35.7,13.0,1.9,4.8,2026-03-25,13:32:20,"Bulevardul Chișinău 28, Bucureşti",Spitalul Clinic Județean de Urgență Ilfov
MzI1LTI0Mzc0MjIxNDQtMzE2MjM2MDUxMQ,finished,in_app,12.8,2.3,5.1,26.5,1.5,3.3,2026-03-25,13:23:20,"Strada Drăgușin Deleanu 1A, Bucureşti 023411","Strada Delfinului 11, Bucureşti 022353"
MzI1LTI0Mzc0MDA3MzUtMzE2MjMyOTE1MA,finished,in_app,15.4,4.4,15.6,17.1,0.5,2.5,2026-03-25,13:04:49,"Șoseaua Fabrica de Glucoză 9B, Bucureşti 020339","Kaufland Bucuresti-Colentina, Șoseaua Colentina, București, România"
MzI1LTI0MzczNjYzMjktMzE2MjI3OTg0NQ,finished,in_app,19.4,6.3,27.6,13.8,0.3,1.0,2026-03-25,12:35:29,"Calea Victoriei 60, Bucureşti 010091","Deutsche Bank Global Technology, Bulevardul Dimitrie Pompeiu 6A, Sector 2, Bucureşti"
MzI1LTI0MzczNDQwMjMtMzE2MjI0NzcwOA,finished,in_app,16.1,4.2,17.8,14.1,0.2,1.1,2026-03-25,12:16:17,"Bulevardul Iuliu Maniu 11, Bucureşti 061072","Muzeul National de Artă, Bucuresti, Muzeul National de Artă, Bucuresti"
MzI1LTI0MzcyNDI2NzctMzE2MjEwMTYxOQ,finished,in_app,46.5,17.8,34.6,30.9,1.5,4.7,2026-03-25,10:49:36,"Arrivals, Bucharest Henri Coanda Airport (OTP)","Hotel Yesterday, Strada Economu Cezărescu 8, Grozăvești, Bucureşti"
MzI1LTI0MzcxODQyMzItMzE2MjAxODkwNA,finished,in_app,45.2,21.0,42.9,29.3,0.6,2.9,2026-03-25,10:01:15,"Strada Levănțica 62, Bucureşti 031403","Plecări, Aeroportul Henri Coandă din București (OTP)"
MzI1LTI0MzcxNjI5ODUtMzE2MTk5MTAxMw,finished,in_app,18.4,4.0,13.8,17.5,1.3,2.1,2026-03-25,09:44:09,"Lina Hotel, Obor, Bucureşti","Strada Traian Popovici 87A, Bucureşti"
MzI1LTI0MzY4NTk4MjctMzE2MTUyNTczOA,finished,in_app,35.9,7.5,20.4,21.9,2.3,5.3,2026-03-24,23:57:16,"Strada Șelari 2, Bucureşti","Strada Nicolae Filipescu 30, Bucureşti"
MzI1LTI0MzY4NTA0MjgtMzE2MTUwODk0OQ,finished,in_app,15.0,5.9,16.3,21.8,1.1,0.8,2026-03-24,23:41:35,"Șoseaua Colentina 16, Bucureşti 021154",Str. Poet Panait Cerna 4
MzI1LTI0MzY4MjYwODMtMzE2MTQ2NDg3MQ,finished,business,29.9,14.8,24.4,36.3,1.6,3.3,2026-03-24,23:05:43,"Strada Sergent Constantin Apostol 8-10, Bucureşti 061135","Strada Clopotiva 2, Bucharest"
MzI1LTI0MzY2MDcwMzctMzE2MTExNzMwMQ,finished,in_app,21.3,6.7,25.0,16.1,0.7,2.5,2026-03-24,19:12:07,"Strada Brașov 9, Bucureşti 061441","Strada Orhideelor 24, Dudu, România"
MzI1LTI0MzY1ODQzOTktMzE2MTA4NDgzNA,finished,in_app,21.3,5.2,12.2,25.9,0.7,2.8,2026-03-24,18:52:19,"Calea Crângași 29, Bucureşti 060312","Aleea Campul Cu Flori 3A, Bucureşti 062022"
MzI1LTI0MzY1MzgxNjYtMzE2MTAyMTAzNw,finished,in_app,26.1,4.0,12.8,18.6,1.6,4.7,2026-03-24,18:12:57,"Șoseaua Orhideelor 15A, Bucureşti 060071","Strada Orșova 12, Bucureşti 060903"
