order_reference,payment_method,order_status,order_price_net_earnings,ride_distance,to_client_distance,total_ride_distance,lei_per_km_total,lei_per_km_ride,ride_duration,to_client_duration,total_ride_duration,lei_per_min_total,lei_per_min_ride,order_created_date,order_created_time,order_accepted_date,order_accepted_time,order_pickup_date,order_pickup_time,order_drop_off_date,order_drop_off_time,order_finished_date,order_finished_time,payment_confirmed_date,payment_confirmed_time,pickup_address,destination_address,order_cancelled_date,order_cancelled_time,order_no_show_date,order_no_show_time,order_stops,order_price_ride_price,order_price_commission,order_price_in_app_discount,order_price_booking_fee,order_price_cancellation_fee,order_price_cash_discount,order_price_tip,order_price_toll_fee,is_scheduled,price_review_reason,driver_cancelled_reason,category_info_name,category_info_vehicle_type,category_info_seats,vehicle_model
MzI1LTI0MDQ1Nzg0NDAtMzExMTEyNjQxNQ,in_app,finished,40.425,18.427,0.081,18.508,2.18419062,2.193791719,29.01666667,0.483333333,29.5,1.370338983,1.393164848,28-02-26,20:34:24,28-02-26,20:34:35,28-02-26,20:35:04,28-02-26,21:04:05,28-02-26,21:04:19,28-02-26,21:04:19,"Strada Halelor 3, Bucureşti","Departures, Bucharest Henri Coanda Airport (OTP)",,,,,"[{""lat"": 44.429426, ""lng"": 26.100656, ""address"": ""Strada Halelor 3, Bucureşti"", ""real_lat"": 44.429457, ""real_lng"": 26.100534, ""type"": ""pickup""}, {""lat"": 44.572191, ""lng"": 26.076218, ""address"": ""Departures, Bucharest Henri Coanda Airport (OTP)"", ""real_lat"": 44.57192, ""real_lng"": 26.075987, ""type"": ""dropoff""}]",53.9,13.475,20,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQ1MzY3MzktMzExMTA1NTk0OQ,in_app,finished,19.5,6.927,0.953,7.88,2.474619289,2.81507146,20.55,2.8,23.35,0.835117773,0.948905109,28-02-26,20:06:42,28-02-26,20:06:47,28-02-26,20:09:35,28-02-26,20:30:08,28-02-26,20:30:14,28-02-26,20:30:14,"Bulevardul 1 Decembrie 1918 27C, Bucureşti 032454","Hanul lui Manuc, Centrul Vechi",,,,,"[{""lat"": 44.422867, ""lng"": 26.176449, ""address"": ""Bulevardul 1 Decembrie 1918 27C, Bucureşti 032454"", ""real_lat"": 44.422852, ""real_lng"": 26.176569, ""type"": ""pickup""}, {""lat"": 44.429241, ""lng"": 26.101654, ""address"": ""Hanul lui Manuc, Centrul Vechi"", ""real_lat"": 44.429214, ""real_lng"": 26.101831, ""type"": ""dropoff""}]",26,6.5,5.2,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQ0NjgyMTYtMzExMDkzOTcxNQ,in_app,finished,21.45,9.781,1.051,10.832,1.980243722,2.193027298,17.2,2.866666667,20.06666667,1.068936877,1.247093023,28-02-26,19:24:59,28-02-26,19:25:06,28-02-26,19:30:31,28-02-26,19:47:43,28-02-26,19:47:49,28-02-26,19:47:49,"Bulevardul Dimitrie Cantemir 22, Bucureşti 040245","Strada Buhuși 55, Titan - Balta Albă, Bucureşti",,,,,"[{""lat"": 44.416996, ""lng"": 26.104241, ""address"": ""Bulevardul Dimitrie Cantemir 22, Bucureşti 040245"", ""real_lat"": 44.416802, ""real_lng"": 26.104289, ""type"": ""pickup""}, {""lat"": 44.421029, ""lng"": 26.183345, ""address"": ""Strada Buhuși 55, Titan - Balta Albă, Bucureşti"", ""real_lat"": 44.421108, ""real_lng"": 26.183455, ""type"": ""dropoff""}]",28.6,7.15,8.6,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQxMzA5MzItMzExMDQwMjYzOA,in_app,finished,15.225,3.861,0.367,4.228,3.600993377,3.943278943,14.71666667,0.6,15.31666667,0.994015234,1.034541336,28-02-26,15:16:59,28-02-26,15:17:03,28-02-26,15:17:39,28-02-26,15:32:22,28-02-26,15:32:27,28-02-26,15:32:27,"Șoseaua Colentina 26, București","Scoala de fotbal Astra Kids Bucuresti, Bulevardul Pierre de Coubertin, București, România",,,,,"[{""lat"": 44.462726, ""lng"": 26.133057, ""address"": ""Șoseaua Colentina 26, București"", ""real_lat"": 44.462669, ""real_lng"": 26.133076, ""type"": ""pickup""}, {""lat"": 44.438863, ""lng"": 26.150733, ""address"": ""Scoala de fotbal Astra Kids Bucuresti, Bulevardul Pierre de Coubertin, București, România"", ""real_lat"": 44.439437, ""real_lng"": 26.150674, ""type"": ""dropoff""}]",20.3,5.075,4.1,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDMzMzk4NDMtMzEwOTExNzAxNg,in_app,finished,13.35,6.706,0.615,7.321,1.823521377,1.990754548,13.58333333,1.216666667,14.8,0.902027027,0.982822086,27-02-26,23:55:56,27-02-26,23:56:02,27-02-26,23:57:15,28-02-26,0:10:50,28-02-26,0:10:58,28-02-26,0:10:58,"Strada Trestiana 1, Bucureşti 011645","Forge, Șoseaua Pantelimon 1A, Obor, Bucureşti",,,,,"[{""lat"": 44.4138, ""lng"": 26.106251, ""address"": ""Strada Trestiana 1, Bucureşti 011645"", ""real_lat"": 44.413611, ""real_lng"": 26.106228, ""type"": ""pickup""}, {""lat"": 44.448696, ""lng"": 26.133691, ""address"": ""Forge, Șoseaua Pantelimon 1A, Obor, Bucureşti"", ""real_lat"": 44.448666, ""real_lng"": 26.133593, ""type"": ""dropoff""}]",17.8,4.45,3.6,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQxNjU4NzQtMzExMDQ1NTg4Nw,in_app,finished,18.975,6.689,0.52,7.209,2.632126509,2.836746898,19.76666667,8.55,28.31666667,0.670100059,0.95994941,28-02-26,15:46:41,28-02-26,15:46:46,28-02-26,15:55:19,28-02-26,16:15:05,28-02-26,16:15:11,28-02-26,16:15:11,"Strada Bozioru 18, Bucureşti","Str. Virgiliu 35, Bucureşti 010881",,,,,"[{""lat"": 44.441016, ""lng"": 26.14726, ""address"": ""Strada Bozioru 18, Bucureşti"", ""real_lat"": 44.441032, ""real_lng"": 26.147279, ""type"": ""pickup""}, {""lat"": 44.440027, ""lng"": 26.078679, ""address"": ""Str. Virgiliu 35, Bucureşti 010881"", ""real_lat"": 44.44005, ""real_lng"": 26.078727, ""type"": ""dropoff""}]",25.3,6.325,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQyODE0NTgtMzExMDYzMTA5Mw,in_app,finished,16.875,5.023,1.209,6.232,2.70779846,3.359546088,16.83333333,4.2,21.03333333,0.80229794,1.002475248,28-02-26,17:21:54,28-02-26,17:22:01,28-02-26,17:26:13,28-02-26,17:43:03,28-02-26,17:43:11,28-02-26,17:43:11,"Șoseaua Pantelimon 266, București 021652","Strada Nerva Traian 7, Bucureşti",,,,,"[{""lat"": 44.442229, ""lng"": 26.160282, ""address"": ""Șoseaua Pantelimon 266, București 021652"", ""real_lat"": 44.442256, ""real_lng"": 26.160043, ""type"": ""pickup""}, {""lat"": 44.423045, ""lng"": 26.118333, ""address"": ""Strada Nerva Traian 7, Bucureşti"", ""real_lat"": 44.422639, ""real_lng"": 26.117966, ""type"": ""dropoff""}]",22.5,5.625,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQzMTc1OTAtMzExMDY4OTY2Nw,in_app,finished,12.75,1.331,0.155,1.486,8.580080754,9.579263711,8.85,1.15,10,1.275,1.440677966,28-02-26,17:48:20,28-02-26,17:48:24,28-02-26,17:49:33,28-02-26,17:58:24,28-02-26,17:58:30,28-02-26,17:58:30,"Calea Vitan 23, Bucureşti","Mc Donald's, Șoseaua Mihai Bravu, Bucharest, Romania",,,,,"[{""lat"": 44.419221, ""lng"": 26.125778, ""address"": ""Calea Vitan 23, Bucureşti"", ""real_lat"": 44.419216, ""real_lng"": 26.125713, ""type"": ""pickup""}, {""lat"": 44.419623, ""lng"": 26.137053, ""address"": ""Mc Donald's, Șoseaua Mihai Bravu, Bucharest, Romania"", ""real_lat"": 44.41977, ""real_lng"": 26.137137, ""type"": ""dropoff""}]",17,4.25,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQ0MzkzMjQtMzExMDg4OTI4OQ,in_app,finished,18.975,6.082,1.43,7.512,2.525958466,3.119861888,14.76666667,6.016666667,20.78333333,0.912991179,1.284988713,28-02-26,19:06:46,28-02-26,19:06:52,28-02-26,19:12:53,28-02-26,19:27:39,28-02-26,19:27:45,28-02-26,19:27:45,"Strada Ion Țuculescu 31, Bucureşti","Bulevardul Dimitrie Cantemir 2, Bucureşti 040231",,,,,"[{""lat"": 44.427625, ""lng"": 26.143611, ""address"": ""Strada Ion Țuculescu 31, Bucureşti"", ""real_lat"": 44.427655, ""real_lng"": 26.143592, ""type"": ""pickup""}, {""lat"": 44.425707, ""lng"": 26.103, ""address"": ""Bulevardul Dimitrie Cantemir 2, Bucureşti 040231"", ""real_lat"": 44.425784, ""real_lng"": 26.103071, ""type"": ""dropoff""}]",25.3,6.325,2.5,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQxOTk5MzktMzExMDUwNzg1Ng,in_app,finished,27.075,8.709,1.44,10.149,2.667750517,3.108852911,28.51666667,4.3,32.81666667,0.82503809,0.949444769,28-02-26,16:15:58,28-02-26,16:16:06,28-02-26,16:20:24,28-02-26,16:48:55,28-02-26,16:49:07,28-02-26,16:49:07,"Strada General Henri Mathias Berthelot 47, Bucureşti","Strada Lotrioara 7, Bucureşti 032164",,,,,"[{""lat"": 44.440933, ""lng"": 26.087393, ""address"": ""Strada General Henri Mathias Berthelot 47, Bucureşti"", ""real_lat"": 44.440901, ""real_lng"": 26.087348, ""type"": ""pickup""}, {""lat"": 44.416042, ""lng"": 26.156781, ""address"": ""Strada Lotrioara 7, Bucureşti 032164"", ""real_lat"": 44.416011, ""real_lng"": 26.156978, ""type"": ""dropoff""}]",35.1,8.025,0,0,0,0,3,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQzMTI3MjEtMzExMDY4MDE4Nw,in_app,finished,12.75,0.916,0.452,1.368,9.320175439,13.91921397,2.4,1.3,3.7,3.445945946,5.3125,28-02-26,17:44:23,28-02-26,17:44:29,28-02-26,17:45:47,28-02-26,17:48:11,28-02-26,17:48:17,28-02-26,17:48:17,"Bulevardul Unirii 62, Bucureşti 030834","Stația București Mall, Calea Vitan, Centrul Civic, Bucureşti",,,,,"[{""lat"": 44.425908, ""lng"": 26.119798, ""address"": ""Bulevardul Unirii 62, Bucureşti 030834"", ""real_lat"": 44.425912, ""real_lng"": 26.119769, ""type"": ""pickup""}, {""lat"": 44.420453, ""lng"": 26.125321, ""address"": ""Stația București Mall, Calea Vitan, Centrul Civic, Bucureşti"", ""real_lat"": 44.420397, ""real_lng"": 26.125404, ""type"": ""dropoff""}]",17,4.25,3.4,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQyNDM3MDUtMzExMDU3MzQ5Nw,in_app,finished,12.75,2.68,0.4,3.08,4.13961039,4.757462687,6.1,1.9,8,1.59375,2.090163934,28-02-26,16:51:39,28-02-26,16:51:43,28-02-26,16:53:37,28-02-26,16:59:43,28-02-26,16:59:49,28-02-26,16:59:49,"Bulevardul Camil Ressu 53, București 077160","Intr. Horbotei 8, Bucureşti 030467",,,,,"[{""lat"": 44.413869, ""lng"": 26.158302, ""address"": ""Bulevardul Camil Ressu 53, București 077160"", ""real_lat"": 44.413886, ""real_lng"": 26.158233, ""type"": ""pickup""}, {""lat"": 44.432158, ""lng"": 26.162974, ""address"": ""Intr. Horbotei 8, Bucureşti 030467"", ""real_lat"": 44.432289, ""real_lng"": 26.162996, ""type"": ""dropoff""}]",17,4.25,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDQwODY3MDYtMzExMDMzNzUxMQ,in_app,finished,19.575,6.719,0.453,7.172,2.729364194,2.913379967,16.38333333,1.516666667,17.9,1.093575419,1.194811801,28-02-26,14:37:42,28-02-26,14:37:45,28-02-26,14:39:16,28-02-26,14:55:39,28-02-26,14:55:44,28-02-26,14:55:45,"Main Entrance, Veranda Mall","Strada Mihail Sadoveanu, Voluntari, Romania",,,,,"[{""lat"": 44.451834, ""lng"": 26.129287, ""address"": ""Main Entrance, Veranda Mall"", ""real_lat"": 44.451947, ""real_lng"": 26.129154, ""type"": ""pickup""}, {""lat"": 44.497313, ""lng"": 26.174636, ""address"": ""Strada Mihail Sadoveanu, Voluntari, Romania"", ""real_lat"": 44.497664, ""real_lng"": 26.173871, ""type"": ""dropoff""}]",26.1,6.525,5.2,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDYwNDY4ODQtMzExMzU3NzEwMA,in_app,finished,20.325,5.915,1.036,6.951,2.924039707,3.436179205,15.23333333,4.166666667,19.4,1.047680412,1.334245077,01-03-26,22:02:00,01-03-26,22:02:05,01-03-26,22:07:18,01-03-26,22:22:32,01-03-26,22:23:02,01-03-26,22:23:02,"Strada Locotenent Aviator Marcel Andreescu 33, Bucureşti","Str. Frigului 19, Bucureşti 040584",,,,,"[{""lat"": 44.458865, ""lng"": 26.097638, ""address"": ""Strada Locotenent Aviator Marcel Andreescu 33, Bucureşti"", ""real_lat"": 44.458882, ""real_lng"": 26.097699, ""type"": ""pickup""}, {""lat"": 44.415368, ""lng"": 26.099774, ""address"": ""Str. Frigului 19, Bucureşti 040584"", ""real_lat"": 44.415407, ""real_lng"": 26.100014, ""type"": ""dropoff""}]",27.1,6.775,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDYwNzQzMTctMzExMzYyNDQ0OQ,in_app,finished,18.825,4.932,1.051,5.983,3.146414842,3.816909976,13.2,3.966666667,17.16666667,1.096601942,1.426136364,01-03-26,22:35:34,01-03-26,22:35:41,01-03-26,22:41:12,01-03-26,22:54:24,01-03-26,22:54:29,01-03-26,22:54:29,"Strada Constantin Mille 17, Bucureşti 010141","Aleea Cislău 3, Bucureşti",,,,,"[{""lat"": 44.43563, ""lng"": 26.094751, ""address"": ""Strada Constantin Mille 17, Bucureşti 010141"", ""real_lat"": 44.435478, ""real_lng"": 26.094715, ""type"": ""pickup""}, {""lat"": 44.445381, ""lng"": 26.14373, ""address"": ""Aleea Cislău 3, Bucureşti"", ""real_lat"": 44.445429, ""real_lng"": 26.143726, ""type"": ""dropoff""}]",25.1,6.275,5,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU1MDYwMjMtMzExMjc0MDE0NA,in_app,finished,12.75,2.175,1.758,3.933,3.241800153,5.862068966,9.666666667,5.916666667,15.58333333,0.818181818,1.318965517,01-03-26,12:40:05,01-03-26,12:40:10,01-03-26,12:46:05,01-03-26,12:55:45,01-03-26,12:55:50,01-03-26,12:55:50,"Strada Washington 48, Bucureşti","Strada George Călinescu 41, Bucureşti",,,,,"[{""lat"": 44.455826, ""lng"": 26.096549, ""address"": ""Strada Washington 48, Bucureşti"", ""real_lat"": 44.456005, ""real_lng"": 26.096692, ""type"": ""pickup""}, {""lat"": 44.461974, ""lng"": 26.09861, ""address"": ""Strada George Călinescu 41, Bucureşti"", ""real_lat"": 44.461981, ""real_lng"": 26.098438, ""type"": ""dropoff""}]",17,4.25,3.4,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU0OTEzMzAtMzExMjcxOTE1Mg,in_app,finished,12.75,3.922,0.853,4.775,2.670157068,3.250892402,13.7,2.9,16.6,0.768072289,0.930656934,01-03-26,12:22:50,01-03-26,12:22:54,01-03-26,12:25:48,01-03-26,12:39:30,01-03-26,12:39:36,01-03-26,12:39:36,"Șos. Mihai Bravu 5, București","Strada Constantin Aricescu 18, Bucureşti",,,,,"[{""lat"": 44.448513, ""lng"": 26.12603, ""address"": ""Șos. Mihai Bravu 5, București"", ""real_lat"": 44.448336, ""real_lng"": 26.126053, ""type"": ""pickup""}, {""lat"": 44.461305, ""lng"": 26.096823, ""address"": ""Strada Constantin Aricescu 18, Bucureşti"", ""real_lat"": 44.461236, ""real_lng"": 26.096733, ""type"": ""dropoff""}]",17,4.25,3.4,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDYwMzQ0ODgtMzExMzU1NzQ3NQ,in_app,finished,23.325,7.329,1.489,8.818,2.645157632,3.182562423,13,2.916666667,15.91666667,1.465445026,1.794230769,01-03-26,21:47:07,01-03-26,21:47:13,01-03-26,21:50:08,01-03-26,22:03:08,01-03-26,22:03:16,01-03-26,22:03:16,"Calea 13 Septembrie 129, Bucureşti","Str. Av. Radu Beller 8, Primăverii, Bucureşti",,,,,"[{""lat"": 44.422798, ""lng"": 26.071942, ""address"": ""Calea 13 Septembrie 129, Bucureşti"", ""real_lat"": 44.422818, ""real_lng"": 26.071945, ""type"": ""pickup""}, {""lat"": 44.461871, ""lng"": 26.09495, ""address"": ""Str. Av. Radu Beller 8, Primăverii, Bucureşti"", ""real_lat"": 44.462013, ""real_lng"": 26.09453, ""type"": ""dropoff""}]",31.1,7.775,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU1OTA0MjAtMzExMjg2NDEzMg,in_app,finished,12.75,4.674,1.636,6.31,2.020602219,2.727856226,15.65,3.85,19.5,0.653846154,0.814696486,01-03-26,14:16:17,01-03-26,14:16:25,01-03-26,14:20:16,01-03-26,14:35:55,01-03-26,14:35:59,01-03-26,14:35:59,"Calea Călărașilor 85, Bucureşti 030613","Velocita, Calea Victoriei 122, Bucharest",,,,,"[{""lat"": 44.433344, ""lng"": 26.116086, ""address"": ""Calea Călărașilor 85, Bucureşti 030613"", ""real_lat"": 44.433511, ""real_lng"": 26.116108, ""type"": ""pickup""}, {""lat"": 44.44323, ""lng"": 26.093347, ""address"": ""Velocita, Calea Victoriei 122, Bucharest"", ""real_lat"": 44.442991, ""real_lng"": 26.093388, ""type"": ""dropoff""}]",17,4.25,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDYwODYxNzctMzExMzY0NTczOA,business,finished,12.75,1.298,1.912,3.21,3.971962617,9.822804314,3.333333333,4.716666667,8.05,1.583850932,3.825,01-03-26,22:52:10,01-03-26,22:52:18,01-03-26,22:59:07,01-03-26,23:02:27,01-03-26,23:02:31,01-03-26,23:02:31,"Veranda Mall, Main Entrance",Strada Ardeleni 1,,,,,"[{""lat"": 44.451834, ""lng"": 26.129287, ""address"": ""Veranda Mall, Main Entrance"", ""real_lat"": 44.451927, ""real_lng"": 26.129174, ""type"": ""pickup""}, {""lat"": 44.445768, ""lng"": 26.120494, ""address"": ""Strada Ardeleni 1"", ""real_lat"": 44.445272, ""real_lng"": 26.120849, ""type"": ""dropoff""}]",17,4.25,0.8,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDYwNjU1ODQtMzExMzYwOTE5Mg,in_app,finished,20.55,2.488,0.63,3.118,6.59076331,8.259646302,11.7,1.2,12.9,1.593023256,1.756410256,01-03-26,22:24:09,01-03-26,22:24:20,01-03-26,22:25:32,01-03-26,22:37:14,01-03-26,22:37:22,01-03-26,22:37:22,"Bulevardul Mărășești 19, Bucureşti 040251","Piața Națiunile Unite 3-5, Bucureşti 040012",,,,,"[{""lat"": 44.419025, ""lng"": 26.097156, ""address"": ""Bulevardul Mărășești 19, Bucureşti 040251"", ""real_lat"": 44.419044, ""real_lng"": 26.097491, ""type"": ""pickup""}, {""lat"": 44.428593, ""lng"": 26.096199, ""address"": ""Piața Națiunile Unite 3-5, Bucureşti 040012"", ""real_lat"": 44.42839, ""real_lng"": 26.096037, ""type"": ""dropoff""}]",27.4,6.85,8.2,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU2MDc3MzUtMzExMjg5MTEzNQ,in_app,finished,12.75,3.003,0.598,3.601,3.540683144,4.245754246,9.35,8.05,17.4,0.732758621,1.363636364,01-03-26,14:35:30,01-03-26,14:35:42,01-03-26,14:43:58,01-03-26,14:53:19,01-03-26,14:53:24,01-03-26,14:53:24,"Strada George Enescu 21, Bucureşti 010303","Parking, Palace of Parliament, Bucharest",,,,,"[{""lat"": 44.442999, ""lng"": 26.096872, ""address"": ""Strada George Enescu 21, Bucureşti 010303"", ""real_lat"": 44.443237, ""real_lng"": 26.097284, ""type"": ""pickup""}, {""lat"": 44.429001, ""lng"": 26.087376, ""address"": ""Parking, Palace of Parliament, Bucharest"", ""real_lat"": 44.430404, ""real_lng"": 26.086721, ""type"": ""dropoff""}]",17,4.25,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU1NDA2ODAtMzExMjc5MTQwNw,in_app,finished,21.675,7.259,1.742,9.001,2.40806577,2.985948478,20.36666667,7.866666667,28.23333333,0.767709563,1.064238953,01-03-26,13:21:06,01-03-26,13:21:14,01-03-26,13:30:13,01-03-26,13:50:35,01-03-26,13:50:53,01-03-26,13:50:53,"Bucharest, Romania","Strada Puțul lui Zamfir 36, Bucureşti 011684",,,,,"[{""lat"": 44.408488, ""lng"": 26.118382, ""address"": ""Bucharest, Romania"", ""real_lat"": 44.408619, ""real_lng"": 26.118476, ""type"": ""pickup""}, {""lat"": 44.461061, ""lng"": 26.09781, ""address"": ""Strada Puțul lui Zamfir 36, Bucureşti 011684"", ""real_lat"": 44.461101, ""real_lng"": 26.098208, ""type"": ""dropoff""}]",28.9,7.225,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDYwOTUxOTYtMzExMzY2MTQ1MA,in_app,finished,19.125,2.838,1.586,4.424,4.32301085,6.738900634,9.766666667,1.933333333,11.7,1.634615385,1.958191126,01-03-26,23:04:06,01-03-26,23:04:09,01-03-26,23:06:05,01-03-26,23:15:51,01-03-26,23:15:55,01-03-26,23:15:55,"Bulevardul Dacia 80, Bucureşti 020062","Strada Constantin Aricescu 20, Bucharest",,,,,"[{""lat"": 44.446123, ""lng"": 26.108164, ""address"": ""Bulevardul Dacia 80, Bucureşti 020062"", ""real_lat"": 44.44619, ""real_lng"": 26.108237, ""type"": ""pickup""}, {""lat"": 44.461265, ""lng"": 26.09704, ""address"": ""Strada Constantin Aricescu 20, Bucharest"", ""real_lat"": 44.461256, ""real_lng"": 26.097113, ""type"": ""dropoff""}]",25.5,6.375,5.1,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU1NjUyNTMtMzExMjgyNzU4Mg,in_app,finished,14.175,4.36,0.461,4.821,2.940261357,3.251146789,13.78333333,3.5,17.28333333,0.820154291,1.028415961,01-03-26,13:48:03,01-03-26,13:48:11,01-03-26,13:54:05,01-03-26,14:07:52,01-03-26,14:07:58,01-03-26,14:07:58,"Strada Ankara 7, Bucureşti 011833","Calea Moșilor 272, Sector 2, Bucureşti",,,,,"[{""lat"": 44.45947, ""lng"": 26.09321, ""address"": ""Strada Ankara 7, Bucureşti 011833"", ""real_lat"": 44.45956, ""real_lng"": 26.093517, ""type"": ""pickup""}, {""lat"": 44.441399, ""lng"": 26.117914, ""address"": ""Calea Moșilor 272, Sector 2, Bucureşti"", ""real_lat"": 44.441838, ""real_lng"": 26.117965, ""type"": ""dropoff""}]",18.9,4.725,0,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU1MTkwMzMtMzExMjc1OTYxMg,in_app,finished,19.575,7.902,0.93,8.832,2.216372283,2.477220957,22.68333333,3.916666667,26.6,0.735902256,0.862968406,01-03-26,12:55:21,01-03-26,12:55:28,01-03-26,12:59:40,01-03-26,13:22:21,01-03-26,13:22:41,01-03-26,13:22:41,"Calea Dorobanților 164, Bucureşti 010581","Str. Calugareni 4, Bucureşti 031528",,,,,"[{""lat"": 44.457898, ""lng"": 26.095819, ""address"": ""Calea Dorobanților 159, Bucureşti 010564"", ""real_lat"": null, ""real_lng"": null, ""type"": ""pickup""}, {""lat"": 44.413293, ""lng"": 26.118497, ""address"": ""Str. Calugareni 4, Bucureşti 031528"", ""real_lat"": null, ""real_lng"": null, ""type"": ""dropoff""}, {""lat"": 44.457954, ""lng"": 26.096025, ""address"": ""Calea Dorobanților 164, Bucureşti 010581"", ""real_lat"": 44.458017, ""real_lng"": 26.095834, ""type"": ""pickup""}, {""lat"": 44.413293, ""lng"": 26.118497, ""address"": ""Str. Calugareni 4, Bucureşti 031528"", ""real_lat"": 44.413436, ""real_lng"": 26.118813, ""type"": ""dropoff""}]",26.1,6.525,5.2,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDU2MjA4OTEtMzExMjkxMDkxMw,in_app,finished,14.025,2.988,1.998,4.986,2.812876053,4.6937751,8.716666667,2.833333333,11.55,1.214285714,1.608986616,01-03-26,14:48:49,01-03-26,14:48:56,01-03-26,14:56:09,01-03-26,15:04:52,01-03-26,15:05:02,01-03-26,15:05:02,"Entrance,  Cathedral of the Salvation of the Nation, Cotroceni","Galaxy Entrance, Afi Palace Cotroceni Mall",,,,,"[{""lat"": 44.425553, ""lng"": 26.078477, ""address"": ""Entrance,  Cathedral of the Salvation of the Nation, Cotroceni"", ""real_lat"": 44.425312, ""real_lng"": 26.078839, ""type"": ""pickup""}, {""lat"": 44.431716, ""lng"": 26.05424, ""address"": ""Galaxy Entrance, Afi Palace Cotroceni Mall"", ""real_lat"": 44.429188, ""real_lng"": 26.051665, ""type"": ""dropoff""}]",18.7,4.675,3.7,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDYwMTkyMzUtMzExMzUzMzE1OA,in_app,finished,22.55,6.325,0.655,6.98,3.230659026,3.565217391,13.58333333,2.616666667,16.2,1.391975309,1.660122699,01-03-26,21:28:58,01-03-26,21:29:03,01-03-26,21:31:40,01-03-26,21:45:15,01-03-26,21:45:20,01-03-26,21:45:20,"Calea Crângași 32, Bucureşti 060341","Strada Mihail Sebastian 27, Bucureşti",,,,,"[{""lat"": 44.452973, ""lng"": 26.045383, ""address"": ""Calea Crângași 32, Bucureşti 060341"", ""real_lat"": 44.45296, ""real_lng"": 26.045017, ""type"": ""pickup""}, {""lat"": 44.418681, ""lng"": 26.067532, ""address"": ""Strada Mihail Sebastian 27, Bucureşti"", ""real_lat"": 44.418851, ""real_lng"": 26.067258, ""type"": ""dropoff""}]",29.4,6.85,5.5,0,0,0,2,0,FALSE,,,Bolt,car,3,Volkswagen Touran
MzI1LTI0MDY3OTc2MjMtMzExNDc0NDYxOQ,in_app,finished,44.625,13.437,1.609,15.046,2.965904559,3.321053807,42.81666667,4.75,47.56666667,0.938156973,1.042234332,02-03-26,15:12:12,02-03-26,15:12:23,02-03-26,15:17:08,02-03-26,15:59:57,02-03-26,16:00:02,02-03-26,16:00:02,"Policlinica Titan, Bulevardul Nicolae Grigorescu 41, Titan - Balta Albă, Bucureşti","Strada Târgu Neamț 11A, Bucureşti 062053",,,,,"[{""lat"": 44.420592, ""lng"": 26.164865, ""address"": ""Policlinica Titan, Bulevardul Nicolae Grigorescu 41, Titan - Balta Albă, Bucureşti"", ""real_lat"": 44.420696, ""real_lng"": 26.164613, ""type"": ""pickup""}, {""lat"": 44.41847, ""lng"": 26.025141, ""address"": ""Strada Târgu Neamț 11A, Bucureşti 062053"", ""real_lat"": 44.416958, ""real_lng"": 26.026615, ""type"": ""dropoff""}]",59.5,14.875,11.9,0,0,0,0,0,FALSE,,,Bolt,car,3,Volkswagen Touran
